Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
21924	-171.4488	-235.4013	63.95257	0.136463	0.0517284	0.0221595	0.00229937	0.022884	0.067586	0.0201376	0.00322357	0.0322419	0.025492	0.0293395	0.0539851	0.0209069	0.00353646	0.000890088	0.0194805	0.0641164	0.0221049	0.00219328	0.00752686	0.0928557	0.037003	0.0601269	0.0148362	0.0057264	0.000608784	0.0350096	0.00122833	0.00995492	0.0118943	0.000373539	0.0484466	0.0139898	0.0517774	0.00202795	0.0324049	0.0196234	0.0158566	0.0520112	0.00179689	0.00764917	0.0514681	0.0247606	0.042347	0.029221	0.00650221	0.00984498	0.0252431	0.166235	0.57132	1.75033	6.0156	39.6147	2.660316	0.105979	0.040173	0.0172094	0.00178572	0.0177721	0.0524882	0.0156391	0.00250347	0.0250395	0.0197974	0.0227855	0.0419256	0.0162366	0.00274646	0.000691255	0.0151288	0.0497937	0.0171669	0.00170334	0.00584547	0.072113	0.028737	0.0466954	0.011522	0.00444721	0.00047279	0.027189	0.00095394	0.00773113	0.00923728	0.000290096	0.0376244	0.0108646	0.0402111	0.00157493	0.0251661	0.0152398	0.0123144	0.0403926	0.00139549	0.00594045	0.0399708	0.0192294	0.0328873	0.0226934	0.00504971	0.00764575	0.852525	0.147475	0.8525253	1.287641
21960	-177.494	-238.0354	60.5414	0.111399	0.200828	0.0742633	0.0968248	0.534372	0.191598	0.143932	0.0565606	0.124077	0.0329223	0.124574	0.0536372	0.202822	0.00728982	0.0021162	0.0603676	0.0490647	0.123764	0.0713651	0.0377753	0.00947577	0.21802	0.209668	0.0363517	0.0258099	0.0166967	0.0731713	0.00125488	0.25	0.00726087	0.0964371	0.0443176	0.0468121	0.0286125	0.0428629	0.0783062	0.163897	0.0766378	0.0734936	0.00878982	0.0316282	0.0384203	0.0184961	0.0387862	0.0911889	0.0285897	0.0564814	0.111597	0.343193	0.716303	1.39606	2.91381	8.96079	1.585587	0.0270977	0.048851	0.0180644	0.0235525	0.129985	0.0466058	0.0350114	0.0137583	0.0301816	0.0080083	0.0303023	0.0130472	0.0493362	0.00177324	0.000514762	0.0146843	0.0119349	0.0301053	0.0173595	0.00918878	0.00230497	0.0530331	0.0510016	0.00884249	0.00627822	0.00406144	0.0177988	0.000305247	0.0608122	0.0017662	0.0234582	0.0107802	0.011387	0.00695995	0.0104264	0.0190479	0.0398678	0.018642	0.0178772	0.00213811	0.00769351	0.00934568	0.00449915	0.0094347	0.0221816	0.00695441	0.013739	0.451248	0.548752	0.4512484	4.111019
21996	-184.2673	-248.485	64.21772	0.124618	0.0511697	0.0268485	0.0361496	0.0319852	0.0398511	0.0275304	0.00282539	0.00149799	0.0236925	0.021739	0.000781902	0.0199016	0.0129527	0.000326789	0.0181468	0.0220761	0.0254234	0.00811933	0.00387127	0.0662436	0.0283077	0.0503752	0.0439447	0.00773085	0.00935297	0.0169407	0.0204255	0.016693	0.00910847	0.00402808	0.0077285	0.00939486	0.00411148	0.000987456	0.0155412	0.000948609	0.00393073	0.0151323	0.0383686	0.0140184	0.0318193	0.00161604	0.00131822	0.0372882	0.0186635	0.0372915	0.0236728	0.161108	0.565764	1.76752	6.20701	42.2425	2.706756	0.123284	0.0506221	0.0265612	0.0357628	0.0316429	0.0394246	0.0272358	0.00279516	0.00148196	0.023439	0.0215064	0.000773535	0.0196886	0.0128141	0.000323292	0.0179527	0.0218398	0.0251514	0.00803244	0.00382984	0.0655347	0.0280047	0.0498361	0.0434744	0.00764812	0.00925288	0.0167594	0.0202069	0.0165144	0.009011	0.00398497	0.0076458	0.00929432	0.00406748	0.000976889	0.0153749	0.000938458	0.00388866	0.0149704	0.037958	0.0138683	0.0314788	0.00159875	0.00130412	0.0368892	0.0184638	0.0368925	0.75754	0.24246	0.7575405	1.010817
22032	-182.3097	-246.5858	64.27608	0.0600474	0.0613908	0.00224964	0.0172332	0.0199748	0.000787765	0.00406489	0.0494429	0.029682	0.0323402	0.00571161	0.00119482	0.0286844	0.00516617	0.00753868	0.00675495	0.0104434	0.0137675	0.00184579	0.00363398	0.00963742	0.0170797	0.0352396	0.00410329	0.0060326	0.00654281	0.0142965	0.00237355	0.000670246	0.00408378	0.00404452	0.0341024	0.0242574	0.0236912	0.00618882	0.0518079	0.00728043	0.00779892	0.00771791	0.0105134	0.0282351	0.00938216	0.00119437	0.00821908	0.00716952	0.0437193	0.00544208	0.0187233	0.143693	0.545928	1.83174	6.95927	53.4095	2.876359	0.0808415	0.0826501	0.00302869	0.023201	0.026892	0.00106056	0.00547254	0.0665647	0.0399607	0.0435394	0.00768951	0.00160859	0.0386176	0.00695518	0.0101493	0.00909415	0.0140599	0.0185351	0.00248498	0.00489242	0.0129748	0.0229944	0.047443	0.00552424	0.00812166	0.00880856	0.0192474	0.00319549	0.000902349	0.00549797	0.00544512	0.045912	0.0326576	0.0318953	0.00833198	0.0697488	0.00980162	0.0104997	0.0103906	0.0141541	0.0380128	0.0126312	0.00160798	0.0110653	0.00965229	0.0588591	0.00732665	0.558757	0.441243	0.5587574	0.7427791
22068	-175.1508	-239.1343	63.98357	0.0446492	0.115048	0.00435619	0.0374258	0.0111249	0.0207855	0.0238513	0.0190679	0.00185172	0.0398715	0.0134077	0.00291649	0.0435579	0.00323566	0.000221591	0.0198229	0.0134493	0.0353342	0.0222722	0.0224855	0.00271563	0.0436323	0.006465	0.0235994	0.0632187	0.0120743	0.0205251	0.000905787	0.00561131	0.0753128	0.0502513	0.00359216	0.00425972	0.0139398	0.0168132	0.0396093	0.0166477	0.0137976	0.0577225	0.0105505	0.015937	0.00190526	0.00418343	0.00518765	0.00508283	0.0742939	0.00590344	0.0191618	0.145325	0.547855	1.8253	6.88113	52.1871	2.859618	0.0410201	0.105697	0.00400211	0.0343838	0.0102207	0.019096	0.0219126	0.017518	0.00170121	0.0366306	0.0123179	0.00267943	0.0400175	0.00297266	0.000203579	0.0182117	0.0123561	0.0324621	0.0204619	0.0206579	0.0024949	0.0400858	0.00593951	0.0216812	0.0580802	0.0110928	0.0188568	0.000832163	0.00515522	0.0691913	0.0461668	0.00330019	0.00391348	0.0128068	0.0154466	0.0363898	0.0152945	0.0126761	0.0530307	0.00969293	0.0146416	0.00175039	0.00384339	0.00476599	0.00466969	0.0682551	0.0054236	0.953415	0.0465849	0.9534151	1.088473
22104	-183.237	-246.335	63.09793	0.0684786	0.0138383	0.10208	0.016116	0.0601245	0.0710628	0.047116	0.0305529	0.000910175	0.0240423	0.0247383	0.038467	0.0121216	0.0134473	0.0200813	0.0304851	0.0470136	0.0169492	0.199197	0.00151166	0.0869305	0.0772328	0.0591988	0.00772957	0.0339852	0.0156432	0.0880875	0.0024216	0.0143084	0.0606871	0.00617691	0.120433	0.0785602	0.0417171	0.0221485	0.0249147	0.00679278	0.0511541	0.0620069	0.0359363	0.00674841	0.00518572	0.150352	0.0156488	0.0048355	0.00284643	0.0660264	0.0293432	0.178896	0.584554	1.71071	5.58985	34.0794	2.551489	0.03448	0.00696778	0.0513988	0.00811463	0.0302735	0.0357811	0.0237236	0.0153838	0.000458286	0.0121057	0.0124561	0.0193687	0.00610339	0.00677092	0.0101112	0.0153497	0.023672	0.00853418	0.100298	0.000761143	0.0437707	0.0388878	0.0298074	0.00389195	0.017112	0.00787656	0.0443533	0.00121931	0.00720449	0.0305568	0.00311016	0.0606396	0.0395562	0.0210052	0.0111521	0.0125449	0.00342026	0.0257568	0.0312214	0.0180944	0.00339792	0.00261108	0.0757042	0.00787938	0.00243474	0.00143322	0.0332452	0.634179	0.365821	0.6341795	1.986041
22140	-185.3627	-249.5503	64.18757	0.0520487	0.0445413	0.0373072	0.0495007	0.0376057	0.0494809	0.0253386	0.0380419	0.0579458	0.00633603	0.00509022	0.0302847	0.0105848	0.00647655	0.00799949	0.0165155	0.00332858	0.0248416	0.0288966	0.0776846	0.122379	0.0553189	0.105238	0.0165603	0.032753	0.0248184	0.0354601	0.00723294	0.00448793	0.026056	0.0184804	0.0521774	0.0163213	0.00509858	0.00742741	0.036808	0.0127729	0.0518136	0.0277954	0.0327707	0.00393305	0.0394564	0.0679048	0.0031239	0.000244442	0.00749051	0.0392395	0.0475625	0.226412	0.62913	1.5895	4.41673	21.025	2.202258	0.0355764	0.0304449	0.0255003	0.0338348	0.0257043	0.0338213	0.0173195	0.0260024	0.0396072	0.00433081	0.00347927	0.0207002	0.00723495	0.00442686	0.00546782	0.0112887	0.00227515	0.0169797	0.0197515	0.0530991	0.0836489	0.0378116	0.0719322	0.0113193	0.0223874	0.0169639	0.0242377	0.00494387	0.0030676	0.0178098	0.0126317	0.0356643	0.011156	0.00348499	0.00507679	0.025159	0.00873053	0.0354157	0.0189987	0.0223995	0.00268832	0.0269693	0.0464144	0.00213525	0.000167081	0.00511992	0.026821	0.765809	0.234191	0.7658089	1.463013
22176	-181.9051	-245.5426	63.63748	0.00862128	0.0125874	0.0126826	0.0863108	0.0222003	0.149675	0.0277113	0.00370723	0.0252833	0.00205072	0.00522472	0.0113312	0.0197433	0.000557265	0.00559704	0.0946489	0.00225692	0.00824352	0.0353112	0.0819383	0.0204824	0.033106	0.0112763	0.0834701	0.0517278	0.0329878	0.0248105	0.00279833	0.0290222	0.00182528	0.00472576	0.00246705	0.128426	0.0138957	0.0161	0.00115582	0.0118697	0.0601403	0.00248937	0.0604777	0.0368758	0.0104366	0.104102	0.0233639	0.00347679	0.117672	0.0139979	0.0246295	0.164251	0.569185	1.7569	6.08823	40.6017	2.67811	0.00567615	0.00828738	0.0083501	0.056826	0.0146164	0.0985442	0.0182448	0.0024408	0.0166463	0.00135017	0.0034399	0.00746032	0.0129987	0.000366897	0.00368502	0.0623158	0.00148593	0.00542744	0.0232485	0.0539472	0.0134854	0.0217966	0.00742421	0.0549557	0.034057	0.0217188	0.0163349	0.00184239	0.0191079	0.00120175	0.00311138	0.00162427	0.0845539	0.00914878	0.0106001	0.000760981	0.00781487	0.0395957	0.00163897	0.0398178	0.0242786	0.00687134	0.0685396	0.0153825	0.00228908	0.0774735	0.00921604	0.859805	0.140195	0.8598054	1.51886
22212	-175.1594	-237.7667	62.60734	0.0281545	0.016909	0.0408838	0.077483	0.0528904	0.0844494	0.0112592	0.00711655	0.0752794	0.0157894	0.00430509	0.00549865	0.0533483	0.000635396	0.00209819	0.0420316	0.0369142	0.0659729	0.0624592	0.139731	0.0401263	0.00519974	0.0584046	0.103536	0.0796166	0.117687	0.0323796	0.010995	0.0109502	0.00429645	0.0512597	0.0187611	0.00447485	0.020605	0.00196371	0.0139014	0.0334367	0.0400158	0.00444355	0.140135	0.0800247	0.0201575	0.0906101	0.0202491	0.0103757	0.0314894	0.0240096	0.0122827	0.116989	0.51201	1.95309	8.54783	81.4153	3.181187	0.0148783	0.00893562	0.0216052	0.0409462	0.0279501	0.0446276	0.00594997	0.00376077	0.0397817	0.00834399	0.00227504	0.00290578	0.0281921	0.000335777	0.00110879	0.0222117	0.0195075	0.0348636	0.0330068	0.0738416	0.0212049	0.00274782	0.0308641	0.0547138	0.0420737	0.0621921	0.0171111	0.00581034	0.00578666	0.00227048	0.0270884	0.00991439	0.00236475	0.0108888	0.00103773	0.00734625	0.0176698	0.0211465	0.00234821	0.0740548	0.0422894	0.0106523	0.0478832	0.0107007	0.00548307	0.0166407	0.012688	0.791476	0.208524	0.7914758	1.892313
22248	-164.9435	-228.9738	64.03022	0.0162221	0.0268051	0.00688592	0.028466	0.0114384	0.145344	0.00804975	0.00497183	0.000283413	0.00993886	0.0149952	0.00143375	0.102688	0.000382082	0.00250829	0.0132027	0.0315362	0.00281121	0.0154022	0.00940953	0.0184763	0.0192462	0.00693376	0.017507	0.0449798	0.0178851	0.0652185	0.0265089	0.0125577	0.00162641	0.00235923	0.00662549	0.000728863	0.00850372	0.0409982	0.0258384	0.0361683	0.00755989	0.00858659	0.047025	0.00402341	0.00813472	0.0358848	0.0170072	0.0514926	0.0209302	0.0113982	0.018424	0.142568	0.544591	1.83624	7.01418	54.2771	2.888011	0.0159513	0.0263576	0.00677096	0.0279908	0.0112474	0.142917	0.00791536	0.00488882	0.000278681	0.00977294	0.0147449	0.00140981	0.100973	0.000375703	0.00246642	0.0129823	0.0310097	0.00276428	0.0151451	0.00925244	0.0181679	0.0189248	0.006818	0.0172147	0.0442288	0.0175865	0.0641297	0.0260664	0.012348	0.00159926	0.00231984	0.00651488	0.000716694	0.00836175	0.0403137	0.025407	0.0355645	0.00743368	0.00844324	0.0462399	0.00395624	0.00799891	0.0352857	0.0167233	0.0506329	0.0205808	0.0112079	0.549741	0.450259	0.5497411	1.016978
22284	-176.9705	-239.5387	62.56818	0.064731	0.171811	0.0178763	0.0711005	0.110785	0.131545	0.0161641	0.0197446	0.0474269	0.0247467	0.00499646	0.0179791	0.169085	0.00113138	0.00163496	0.0513427	0.000776962	0.000461265	0.0656299	0.0569572	0.120979	0.0695792	0.0172005	0.0354668	0.0382761	0.00655889	0.00575935	0.0740401	0.0402143	0.0800517	0.123763	0.0151473	0.00201297	0.106137	0.0657522	0.0286172	0.00743169	0.015216	0.0656366	0.0228903	0.0214293	0.0305384	0.0289467	0.0572832	0.0511221	0.0746218	0.0666486	0.0284808	0.176312	0.581907	1.71849	5.67177	35.1114	2.573058	0.0279344	0.0741445	0.00771444	0.0306832	0.0478087	0.0567679	0.00697557	0.0085207	0.0204669	0.0106794	0.00215621	0.0077588	0.0729681	0.000488242	0.000705561	0.0221568	0.000335296	0.000199057	0.0283224	0.0245797	0.0522081	0.0300267	0.0074228	0.0153056	0.0165179	0.00283047	0.00248543	0.0319517	0.0173543	0.034546	0.0534095	0.00653676	0.000868689	0.0458032	0.0283751	0.0123497	0.00320712	0.00656641	0.0283252	0.00987825	0.00924775	0.0131787	0.0124919	0.0247204	0.0220616	0.0322028	0.028762	0.178924	0.821076	0.1789241	2.317246
22320	-175.9168	-238.5077	62.59095	0.0210745	0.0185939	0.00400664	0.0740371	0.179333	0.0470383	0.0115677	0.114655	0.0861047	0.00158935	0.146751	0.0634539	0.0622288	0.00729734	0.00195256	0.0825041	0.000184884	0.00227293	0.108243	0.0514552	0.00456279	0.0201317	0.00296918	0.0475266	0.207723	0.103139	0.0880197	0.0331218	0.0389216	0.0483762	0.0124872	0.0507013	0.0162526	0.0673901	0.123571	0.0758942	0.00742941	0.101084	0.00926552	0.0128129	0.0583961	0.0193779	0.0602237	0.0816705	0.032324	0.210399	0.0311426	0.0611834	0.255999	0.653704	1.52974	3.90627	16.3443	2.020167	0.00795487	0.00701853	0.00151237	0.0279464	0.0676917	0.0177553	0.00436639	0.0432782	0.0325015	0.000599925	0.0553933	0.0239516	0.0234892	0.00275449	0.000737023	0.0311424	6.97873e-05	0.00085795	0.0408579	0.0194225	0.00172229	0.00759901	0.00112076	0.0179396	0.0784079	0.0389314	0.0332243	0.0125023	0.0146915	0.0182603	0.00471348	0.019138	0.00613477	0.0254374	0.0466436	0.0286474	0.00280434	0.0381555	0.00349741	0.00483641	0.0220425	0.00731447	0.0227323	0.0308277	0.0122012	0.079418	0.0117552	0.471997	0.528003	0.471997	2.649256
22356	-163.7653	-227.8601	64.09482	0.00722066	0.0205596	0.0229861	0.00402331	0.030286	0.0168393	0.0194158	0.0136434	0.0170968	0.00295879	0.0132272	0.0155335	0.0407947	0.00475771	0.000597978	0.0113173	6.49499e-06	0.0208965	0.00276129	0.00935562	0.00192896	0.0402743	0.00153581	0.0229403	0.0287349	0.00552236	0.0327242	0.0635911	0.0170864	0.00125877	0.000683791	0.0196545	0.0532888	0.00992747	0.0200375	0.016176	0.00305623	0.0463893	0.00112009	0.00280468	0.0270996	0.057594	0.0249847	0.00625484	0.00900189	0.0499239	0.00579644	0.0161514	0.133702	0.533791	1.87339	7.47929	61.9141	2.9832	0.00855864	0.0243693	0.0272455	0.00476882	0.0358979	0.0199597	0.0230136	0.0161715	0.0202648	0.00350706	0.0156781	0.0184118	0.0483539	0.00563931	0.000708783	0.0134144	7.69851e-06	0.0247686	0.00327295	0.0110892	0.0022864	0.0477371	0.00182039	0.0271912	0.0340594	0.00654565	0.0387879	0.0753745	0.0202524	0.00149202	0.000810497	0.0232964	0.0631632	0.011767	0.0237504	0.0191734	0.00362255	0.0549852	0.00132765	0.00332438	0.0321212	0.0682662	0.0296143	0.00741386	0.0106699	0.0591747	0.00687051	0.411361	0.588639	0.4113611	0.8436688
22392	-181.5847	-245.1662	63.58151	0.013427	0.00423834	0.0297898	0.0205097	0.0484282	0.0276072	0.02713	0.00458396	0.0338675	0.00963361	0.0239398	0.0123244	0.0486459	0.0051927	0.000492743	0.0680804	0.00802795	0.00752375	0.00506725	0.0537921	0.0136218	0.0479563	0.0527915	0.0073861	0.0982721	0.0443933	0.0322711	0.00127143	0.0324301	0.00826025	0.0112018	0.0433966	0.0620253	0.0320784	0.00672727	0.02102	0.00912209	0.00283187	0.0128419	0.0103749	0.001406	0.0686165	0.0295016	0.00774156	0.0536814	0.0493663	0.0127947	0.0136292	0.123077	0.520178	1.92242	8.125	73.3718	3.105971	0.0109547	0.00345794	0.0243046	0.0167332	0.0395112	0.0225239	0.0221346	0.00373992	0.0276315	0.00785978	0.0195318	0.0100551	0.0396887	0.00423657	0.000402014	0.0555448	0.00654977	0.00613841	0.00413422	0.0438874	0.0111137	0.0391262	0.043071	0.0060261	0.0801773	0.0362192	0.026329	0.00103732	0.0264588	0.00673929	0.00913919	0.035406	0.0506046	0.0261718	0.00548858	0.0171496	0.00744244	0.00231044	0.0104773	0.00846457	0.00114711	0.0559821	0.0240695	0.00631611	0.0437971	0.0402765	0.0104389	0.112397	0.887603	0.1123966	1.225685
22428	-178.3857	-242.9623	64.57664	0.00779284	0.010476	0.0435803	0.0479522	0.0338564	0.0705031	0.0507049	0.0206113	0.0278822	0.0564605	0.0137023	0.0612973	0.0307701	7.34494e-05	0.011284	0.00339181	0.00638046	0.00276887	0.0167366	0.110414	0.0173255	0.0457636	0.0126991	0.0166861	0.0270052	0.0228927	0.00775941	0.0102062	0.0478026	0.0846941	0.0402584	0.00534883	0.0365845	0.000220595	0.00551543	0.0609708	0.0032754	0.0430948	0.00517257	0.00475677	0.0184722	0.0331958	0.0135623	0.0168289	0.0497235	0.0341501	0.0165302	0.061854	0.257363	0.654789	1.52721	3.88555	16.1671	2.012285	0.00596177	0.00801449	0.0333403	0.036685	0.0259013	0.0539371	0.0387909	0.0157683	0.0213308	0.0431941	0.0104827	0.0468944	0.0235401	5.61912e-05	0.00863262	0.00259485	0.00488125	0.00211827	0.012804	0.0844705	0.0132546	0.0350106	0.00971523	0.0127654	0.0206598	0.0175136	0.0059362	0.00780807	0.0365705	0.0647937	0.0307989	0.00409203	0.0279883	0.000168762	0.00421948	0.0466446	0.00250579	0.0329689	0.00395718	0.00363908	0.0141318	0.0253958	0.0103756	0.0128747	0.0380401	0.0261259	0.0126461	0.754181	0.245819	0.7541806	1.307135
22464	-180.2259	-243.8701	63.6442	0.028485	0.0188825	0.00416305	0.014876	0.033615	0.0697293	0.0426085	0.00084153	0.0754093	0.078472	0.044707	0.048892	0.104544	0.002221	0.00375184	0.0609583	0.0839609	0.055993	0.0656493	0.112116	0.0449284	0.0614061	0.0453942	0.0744161	0.251403	0.0111283	0.0211686	0.0167736	0.034033	0.0568483	0.0234264	0.061902	0.0339619	0.0208761	0.0461069	0.0289216	0.0704242	0.056379	0.00241405	0.0107811	0.00393899	0.128802	0.00553267	0.0123279	0.0185046	0.0112491	0.0104809	0.0815221	0.29446	0.682883	1.46438	3.39605	12.2666	1.812647	0.0134783	0.00893465	0.00196983	0.00703886	0.0159056	0.0329938	0.0201611	0.000398187	0.0356815	0.0371306	0.021154	0.0231342	0.049467	0.00105091	0.00177526	0.0288437	0.0397278	0.0264942	0.0310633	0.0530498	0.0212588	0.0290555	0.0214792	0.0352115	0.118957	0.00526557	0.0100164	0.00793675	0.0161034	0.0268989	0.0110847	0.0292902	0.0160698	0.00987793	0.0218164	0.0136848	0.0333226	0.0266769	0.00114226	0.00510128	0.00186381	0.0609453	0.0026179	0.00583318	0.00875583	0.00532275	0.00495924	0.797774	0.202226	0.7977738	2.113404
22500	-192.2459	-256.8884	64.64252	0.025047	0.0141011	0.0262061	0.00704867	0.00906249	0.0305281	0.0996403	0.00633685	0.00547283	0.0158546	0.0160621	0.0466424	0.0263075	0.00489805	0.00845909	0.0253207	0.000678485	0.0266855	0.022175	0.0185982	0.00829627	0.0455504	0.0162073	0.0128881	0.0717663	0.0045967	0.06537	0.034268	0.00453335	0.0160052	0.00167806	0.00641319	0.0079105	0.00400514	0.0112765	0.0227925	0.000143535	0.0155204	0.00211781	0.00788373	0.01357	0.00886074	0.0192858	0.00685527	0.0192851	0.0100025	0.00181072	0.0356784	0.196791	0.602202	1.66057	5.08154	28.0281	2.41014	0.0286574	0.0161337	0.0299835	0.00806467	0.0103688	0.0349285	0.114003	0.00725025	0.00626169	0.0181399	0.0183774	0.0533655	0.0300995	0.00560406	0.00967839	0.0289704	0.000776283	0.0305319	0.0253713	0.0212789	0.0094921	0.0521161	0.0185435	0.0147458	0.0821108	0.00525927	0.0747925	0.0392074	0.00518679	0.0183122	0.00191994	0.00733759	0.00905072	0.00458245	0.0129019	0.0260778	0.000164224	0.0177575	0.00242308	0.0090201	0.015526	0.0101379	0.0220657	0.00784339	0.0220649	0.0114443	0.00207171	0.608346	0.391654	0.6083457	0.8740182
22536	-194.2797	-257.3878	63.10805	0.0360125	0.00179081	0.0185786	0.00160408	0.0813054	0.048152	0.0275693	0.00626349	0.179	0.0115955	0.0127086	0.0180139	0.0461	0.0660738	0.0466938	0.0802893	0.00333623	0.00774391	0.0256937	0.000931348	0.00974149	0.0756109	0.0083934	0.0477901	0.0714357	0.0141574	0.0212426	0.0621802	0.054498	0.00273805	0.00914941	0.00990957	0.137902	0.0154737	0.133011	0.028689	0.0289309	0.0527582	0.00155534	0.0670875	0.0469091	0.0110535	0.0158574	0.0993605	0.00278765	0.100166	0.0396227	0.0243083	0.163203	0.568049	1.76041	6.12733	41.1382	2.687601	0.0190798	0.000948791	0.00984315	0.000849859	0.0430765	0.0255114	0.0146065	0.00331846	0.0948363	0.00614341	0.00673317	0.00954393	0.0244242	0.0350066	0.0247389	0.0425381	0.00176757	0.0041028	0.0136128	0.000493438	0.00516114	0.0400594	0.00444691	0.0253197	0.0378474	0.00750073	0.0112545	0.0329437	0.0288736	0.00145065	0.00484745	0.00525019	0.0730619	0.00819812	0.0704706	0.0151997	0.0153279	0.0279519	0.000824037	0.0355436	0.0248529	0.00585624	0.0084014	0.0526422	0.00147693	0.0530692	0.0209925	0.670826	0.329174	0.6708262	1.887468
22572	-174.9596	-237.0224	62.06277	0.0187951	0.0163568	0.00777395	0.0323294	0.0731936	0.154948	0.0507734	0.0340889	0.0258466	0.0351565	0.0858491	0.220767	0.209977	0.00901275	0.00104774	0.0600527	0.00627628	0.00776983	0.106139	0.0395124	0.0341326	0.140378	0.0535588	0.00744306	0.114156	0.00271402	0.0183254	0.0585714	0.146225	0.00355124	0.112033	0.0748386	0.0577903	0.0352729	0.076507	0.0228312	0.0172297	0.0377393	0.011931	0.000563084	0.0237821	0.0957216	0.0647569	0.131309	0.0314633	0.0159185	0.00536086	0.0257974	0.168005	0.573211	1.74456	5.95221	38.7636	2.644611	0.00725743	0.00631592	0.00300179	0.0124835	0.0282626	0.0598308	0.0196054	0.0131629	0.00998029	0.0135751	0.0331493	0.0852458	0.0810793	0.00348014	0.00040457	0.0231884	0.00242349	0.0030002	0.040984	0.0152571	0.0131798	0.054205	0.0206809	0.00287402	0.0440796	0.00104798	0.00707608	0.0226164	0.0564626	0.00137126	0.0432598	0.0288978	0.0223148	0.0136201	0.029542	0.0088159	0.00665299	0.0145725	0.00460697	0.000217426	0.00918309	0.0369614	0.0250049	0.0507028	0.0121491	0.00614667	0.00207001	0.670209	0.329791	0.6702086	2.58977
22608	-182.2051	-245.7983	63.5932	0.00147873	0.00841337	0.00887204	0.000537994	0.0398565	0.0509234	0.0231541	0.0237321	0.0379563	0.00394096	0.0197209	0.00242986	0.0693732	0.0034661	0.00258832	0.0121313	0.015436	0.0120185	0.0199038	0.0223506	0.00604058	0.0215099	0.024971	0.0078063	0.0647308	0.00241847	0.0262618	0.00365983	0.00446708	0.0435686	0.0109117	0.0672904	0.0470747	0.0227904	0.0505472	0.0301891	0.00392036	0.00728103	0.046602	0.00466788	0.00244202	0.00570823	0.0316389	0.0281854	0.0444364	0.0422414	0.048488	0.0109972	0.110848	0.503469	1.98622	9.02135	90.9322	3.261123	0.00137157	0.00780364	0.00822907	0.000499005	0.036968	0.047233	0.0214761	0.0220122	0.0352056	0.00365535	0.0182917	0.00225377	0.0643457	0.00321491	0.00240074	0.0112521	0.0143174	0.0111475	0.0184613	0.0207308	0.00560281	0.0199511	0.0231613	0.00724057	0.0600397	0.0022432	0.0243586	0.0033946	0.00414334	0.0404112	0.0101209	0.0624138	0.0436631	0.0211388	0.046884	0.0280012	0.00363625	0.00675337	0.0432247	0.00432959	0.00226504	0.00529455	0.0293459	0.0261428	0.0412161	0.0391801	0.044974	0.32363	0.67637	0.3236304	1.078134
