Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
25164	-178.0703	-242.8006	64.73034	0.0177192	0.00394223	0.0466891	0.00123889	0.0074192	0.0148099	0.00290817	0.0284926	0.0355635	0.000562094	0.0185226	0.0173526	0.0361053	0.00370762	0.000617598	0.00464695	0.00430506	0.00600324	0.0620783	0.0325963	0.00346335	0.00444852	0.0264585	0.021226	0.0388898	0.0214268	0.0300592	0.0419715	0.0187292	0.032729	0.0473136	0.0298854	0.0227083	9.94518e-06	0.0130223	0.0136253	0.0143182	0.0217912	0.00970422	0.0178635	0.00600247	0.0127145	0.0109502	0.00920906	0.00759194	0.0234279	0.0203501	0.039869	0.207743	0.612464	1.63275	4.81364	25.0822	2.329841	0.0204806	0.0045566	0.0539652	0.00143196	0.00857542	0.0171179	0.00336139	0.032933	0.0411058	0.000649692	0.0214092	0.0200568	0.0417321	0.00428542	0.000713845	0.00537114	0.00497597	0.00693879	0.0717526	0.0376762	0.00400308	0.00514178	0.0305818	0.0245339	0.0449505	0.024766	0.0347436	0.0485124	0.021648	0.0378296	0.0546871	0.0345427	0.0262471	1.14951e-05	0.0150517	0.0157487	0.0165496	0.0251872	0.0112165	0.0206474	0.00693791	0.0146959	0.0126567	0.0106442	0.00877508	0.027079	0.0235215	0.564184	0.435816	0.5641838	0.8651704
25200	-180.2976	-244.2513	63.95372	0.00996361	0.0178402	0.0759709	0.00664269	0.0845842	0.0438408	0.024401	0.0883658	0.0155202	0.00904638	0.0225477	0.0639935	0.0234279	0.00302842	0.00195703	0.0349211	0.0525346	0.00999155	0.00785631	0.00181248	0.0164908	0.045995	0.0169196	0.00793828	0.0115165	0.0372577	0.0141022	0.0654161	0.0796312	0.133719	0.0644889	0.0116466	0.0384941	8.12646e-05	0.0332697	0.0129274	0.108024	0.0571887	0.0314022	0.0342421	0.0326187	0.0117365	0.0149348	0.0550079	0.0102495	0.10867	0.00255865	0.0493385	0.230496	0.632649	1.58066	4.33847	20.2681	2.17575	0.00602113	0.010781	0.0459102	0.00401426	0.0511153	0.0264936	0.0147458	0.0534005	0.00937903	0.00546684	0.0136259	0.038672	0.0141578	0.00183011	0.00118266	0.0211033	0.0317473	0.00603802	0.00474766	0.0010953	0.00996559	0.0277954	0.0102247	0.0047972	0.00695958	0.0225153	0.00852211	0.0395318	0.0481221	0.0808079	0.0389714	0.00703817	0.0232625	4.91092e-05	0.0201053	0.00781219	0.0652802	0.0345598	0.0189767	0.0206929	0.0197119	0.00709254	0.00902526	0.033242	0.00619388	0.0656706	0.00154622	0.187001	0.812999	0.1870007	1.654773
25236	-180.2949	-239.0626	58.76767	0.201101	0.0369993	0.228782	0.0831592	0.209824	0.0730249	0.0284838	0.0495892	0.0039908	0.00738345	0.097781	0.0532425	0.216142	0.00690865	0.000408528	0.0697036	0.208216	0.0189566	0.0612124	0.014605	0.0284006	0.0653633	0.102128	0.0327279	0.259207	0.0671075	0.113449	0.19403	0.245376	0.201752	0.0237275	0.0222682	0.310211	0.00283502	0.0540186	0.0971234	0.0413811	0.0905421	0.198186	0.0207956	0.134527	0.0742602	0.00757902	0.114977	0.14561	0.0162584	0.101779	0.0211868	0.152622	0.556293	1.79761	6.55212	47.1991	2.786978	0.0453428	0.00834233	0.0515839	0.0187501	0.0473096	0.0164651	0.00642232	0.011181	0.000899816	0.00166476	0.0220469	0.0120047	0.048734	0.00155771	9.21118e-05	0.0157162	0.0469468	0.00427418	0.0138017	0.00329301	0.00640354	0.0147376	0.023027	0.00737924	0.0584441	0.0151309	0.0255795	0.0437483	0.0553255	0.0454894	0.00534988	0.00502085	0.069944	0.000639218	0.0121797	0.0218986	0.0093303	0.0204147	0.0446855	0.00468884	0.0303321	0.0167436	0.00170886	0.0259242	0.0328311	0.00366581	0.0229483	0.679021	0.320979	0.6790205	4.435134
25272	-171.8879	-235.2222	63.33431	0.0372239	0.00918668	0.0522789	0.0254914	0.167001	0.0776315	0.0465613	0.0746937	0.0160928	0.0583238	0.0112459	0.00368732	0.0726045	0.00089209	0.000582301	0.0253298	0.0512995	0.0904975	0.0643953	0.0052027	0.0393771	0.138916	0.0265954	0.0462233	0.164677	0.025199	0.00786192	0.0283628	0.076452	0.0412769	0.0215267	0.0353212	0.0142493	0.0137153	0.0102117	0.00484825	0.0844293	0.0679937	0.0780398	0.0347863	0.154819	0.0439543	0.134348	0.0321942	0.0291658	0.0174701	0.0696926	0.0848308	0.300229	0.687029	1.45554	3.33079	11.7882	1.783881	0.0159627	0.00393952	0.0224187	0.0109314	0.0716149	0.0332907	0.0199669	0.0320309	0.00690108	0.025011	0.00482259	0.00158123	0.031135	0.000382555	0.000249708	0.0108622	0.0219988	0.038808	0.0276146	0.00223107	0.0168861	0.0595712	0.0114049	0.0198219	0.0706183	0.0108061	0.00337142	0.0121628	0.0327849	0.0177008	0.0092313	0.0151468	0.00611051	0.00588152	0.00437907	0.00207907	0.0362058	0.0291577	0.0334658	0.0149174	0.0663911	0.0188489	0.0576124	0.0138058	0.0125072	0.0074917	0.0298863	0.672874	0.327126	0.6728736	2.331928
25308	-182.4832	-244.7546	62.27135	0.0526056	0.0411714	0.06618	0.00995264	0.106308	0.0178611	0.0103372	0.142082	0.0247361	0.0211917	0.153785	0.0109755	0.27004	0.0071266	0.00456166	0.0310665	0.0500199	0.0868174	0.101685	0.0337261	0.139229	0.26673	0.0356552	0.0408018	0.0688313	0.0794228	0.101198	0.0368144	0.0378588	0.041942	0.0450807	0.00840715	0.0894809	0.0692672	0.0219699	0.0249049	0.177779	0.0569914	0.0227606	0.0290657	0.0178794	0.126501	0.0749942	0.059657	0.163499	0.092354	0.127913	0.175248	0.427689	0.767218	1.30341	2.33815	5.70619	1.259261	0.0159449	0.0124792	0.0200593	0.00301667	0.032222	0.00541375	0.00313322	0.0430654	0.00749757	0.00642324	0.0466126	0.00332671	0.0818496	0.00216009	0.00138265	0.00941631	0.0151612	0.0263145	0.0308211	0.0102224	0.0422006	0.0808465	0.0108072	0.0123671	0.0208629	0.0240732	0.0306732	0.0111585	0.0114751	0.0127127	0.0136641	0.00254823	0.0271219	0.020995	0.00665911	0.00754874	0.0538853	0.0172742	0.0068988	0.00880989	0.00541929	0.0383428	0.0227309	0.0180822	0.0495569	0.0279927	0.0387706	0.261961	0.738039	0.2619614	3.299217
25344	-193.3221	-251.5903	58.26817	0.120078	0.0151252	0.14864	0.0418839	0.0754764	0.0352845	0.0220817	0.107101	0.0198857	0.0423805	0.143621	0.154538	0.2167	0.000528607	0.0101505	0.199868	0.0955221	0.0950382	0.0204956	0.041579	0.126431	0.271787	0.102151	0.0159778	0.222493	0.0914411	0.19034	0.063073	0.00661286	0.125935	0.127254	0.206636	0.0296299	0.221159	0.135213	0.129279	0.0586402	0.00447621	0.032516	0.0145716	0.0995366	0.163312	0.332568	0.0476298	0.173869	0.157584	0.167208	0.0354611	0.196205	0.601643	1.66212	5.09671	28.1999	2.414558	0.0243898	0.00307216	0.0301911	0.00850727	0.0153304	0.00716684	0.00448514	0.0217539	0.0040391	0.00860814	0.0291717	0.031389	0.0440152	0.000107368	0.00206172	0.0405962	0.019402	0.0193037	0.00416298	0.00844534	0.0256802	0.0552043	0.0207485	0.00324534	0.0451919	0.0185731	0.038661	0.0128111	0.00134318	0.0255794	0.0258472	0.041971	0.0060183	0.0449209	0.0274638	0.0262586	0.0119107	0.000909188	0.0066045	0.00295971	0.0202175	0.0331713	0.0675498	0.00967437	0.0353155	0.0320077	0.0339626	0.316161	0.683839	0.3161607	4.923302
25380	-172.2878	-236.7864	64.49858	0.000940292	0.0035679	0.0015765	0.0164883	0.0601851	0.0461496	0.0198674	0.0161077	0.00671106	0.00607304	0.0132821	0.0224124	0.0207414	0.000155764	0.000413769	0.0296364	0.0115719	0.000767266	0.00290692	0.00123272	0.0139034	0.0207271	0.0100831	0.0161784	0.0141457	0.0612759	0.0147117	0.00284311	0.0128287	0.0080676	0.00805718	0.0127888	0.0109104	0.0133091	0.0125702	0.00640711	0.0314885	0.00251808	0.0514692	0.0272799	0.00175042	0.0162673	0.0273046	0.00846214	0.0110137	0.00745263	0.00412492	0.0247344	0.164592	0.569553	1.75576	6.07562	40.4295	2.675036	0.00132673	0.00503424	0.00222442	0.0232647	0.0849201	0.0651163	0.0280326	0.0227276	0.00946918	0.00856895	0.0187408	0.0316235	0.0292658	0.00021978	0.000583821	0.0418163	0.0163278	0.0010826	0.00410161	0.00173935	0.0196175	0.0292456	0.014227	0.0228274	0.0199593	0.0864591	0.0207579	0.00401157	0.0181011	0.0113832	0.0113685	0.0180447	0.0153943	0.0187789	0.0177363	0.00904031	0.0444297	0.00355296	0.0726221	0.0384914	0.0024698	0.0229529	0.0385263	0.0119399	0.0155402	0.0105155	0.00582018	0.474334	0.525666	0.4743336	0.7087267
25416	-178.288	-242.6032	64.31513	0.0407424	0.00145786	0.00959442	0.0135462	0.139804	0.0302458	0.058586	0.041527	0.0119426	0.00655831	0.00508401	0.0453863	0.00120035	0.000148326	0.000843687	0.0272384	0.0340886	0.01644	0.00393764	0.0675744	0.026074	0.0115168	0.0121835	0.0967033	0.074306	0.0142306	0.0329283	0.0150698	0.00909848	0.00169345	0.0553753	0.00915441	0.0889249	0.0720308	0.0191338	0.00737235	0.0828943	0.0377077	0.0148509	0.037381	0.00983212	0.0726756	0.032162	0.00802353	0.0372677	0.00459151	0.0235283	0.0567019	0.246676	0.646182	1.54755	4.05391	17.6361	2.07517	0.0278551	0.000996719	0.00655959	0.00926137	0.0955821	0.0206787	0.0400545	0.0283915	0.00816503	0.00448384	0.00347587	0.03103	0.000820663	0.000101408	0.000576818	0.0186226	0.0233059	0.0112398	0.00269212	0.0461997	0.0178265	0.00787386	0.00832971	0.0661148	0.0508021	0.00972931	0.0225126	0.0103031	0.00622052	0.00115779	0.0378594	0.00625875	0.0607968	0.0492466	0.0130816	0.00504038	0.0566738	0.0257803	0.0101534	0.0255569	0.0067221	0.0496874	0.0219887	0.00548558	0.0254794	0.00313916	0.016086	0.0815434	0.918457	0.08154344	1.462657
25452	-187.9667	-250.5188	62.55203	0.0338238	0.00603156	0.00608613	0.0233858	0.0394564	0.0586294	0.0409429	0.0226142	0.046026	0.0149284	0.00596072	0.0175325	0.0531056	0.0015455	0.00291315	0.0161763	0.0150975	0.0270643	0.0178923	0.0393748	0.0125841	0.11189	0.0482081	0.0242507	0.0336693	0.0128067	0.0767217	0.03881	0.0583667	0.0331094	0.0166886	0.0235494	0.00581821	0.0244975	0.00943493	0.00353517	0.0333707	0.0115407	0.0278305	0.0241101	0.0861524	0.0428527	0.0379412	0.000389387	0.0182469	0.0115919	0.0299823	0.00402556	0.0678997	0.43208	2.31439	14.7276	248.413	3.987791	0.0251191	0.00447932	0.00451984	0.0173674	0.0293022	0.0435409	0.0304061	0.0167943	0.034181	0.0110865	0.0044267	0.0130204	0.0394386	0.00114776	0.00216344	0.0120133	0.0112121	0.0200992	0.0132876	0.0292415	0.00934554	0.0830948	0.0358016	0.0180097	0.0250043	0.00951085	0.056977	0.0288221	0.0433458	0.0245886	0.0123937	0.0174889	0.00432087	0.018193	0.00700681	0.00262538	0.0247826	0.00857069	0.0206682	0.0179053	0.0639807	0.0318244	0.0281769	0.000289177	0.013551	0.00860865	0.0222663	0.174384	0.825616	0.1743842	1.346537
25488	-183.3841	-246.8522	63.46811	0.00450005	0.0242231	0.0934279	0.025941	0.145706	0.0177829	0.0122181	0.00466793	0.0144473	0.019257	0.0561083	0.00855342	0.0772303	0.000639732	0.0018129	0.0045427	0.00602451	0.0479021	0.0485233	0.051403	0.00946875	0.0216542	0.0257342	0.0142572	0.00819054	0.0389319	0.059369	0.00287934	0.027069	0.0417966	0.0169124	0.0828572	0.00473066	0.0155527	0.0130959	0.0122602	0.0319715	0.0461074	0.00683857	0.0462087	0.0180165	0.0172853	0.0908685	0.0179123	0.0347382	0.00568325	0.0536124	0.0165327	0.135233	0.53569	1.86675	7.39466	60.4862	2.966328	0.00314928	0.0169521	0.0653839	0.0181543	0.10197	0.0124451	0.0085506	0.00326677	0.0101107	0.0134767	0.0392664	0.00598596	0.0540482	0.000447705	0.00126872	0.00317913	0.00421614	0.0335234	0.0339582	0.0359735	0.00662653	0.0151543	0.0180096	0.00997766	0.005732	0.0272458	0.0415484	0.00201505	0.0189438	0.0292506	0.0118358	0.0579861	0.00331067	0.0108843	0.00916492	0.00858012	0.0223747	0.0322674	0.00478585	0.0323384	0.0126085	0.0120968	0.0635927	0.0125356	0.0243109	0.00397732	0.0375197	0.518019	0.481981	0.5180188	1.428914
25524	-186.3152	-248.0902	61.77494	0.00777691	0.0477315	0.218129	0.102135	0.263665	0.115633	0.0131835	0.00329062	0.0423793	0.0115815	0.074847	0.021422	0.0280049	0.00048757	0.0101849	0.0330132	0.0854552	0.100948	0.074541	0.0436176	0.0305445	0.0581323	0.00218574	0.0567171	0.079311	0.0946807	0.0555546	0.0413579	0.00349536	0.021665	0.1501	0.174194	0.00176341	0.0456131	0.0132013	0.0138308	0.0121278	0.020241	0.0156191	0.0679824	0.00586118	0.106999	0.0461705	0.0272241	0.0219003	0.0160776	0.030469	0.0145435	0.127037	0.525342	1.90352	7.87175	68.7594	3.059025	0.00309708	0.0190086	0.0868677	0.0406745	0.105002	0.0460498	0.00525018	0.00131046	0.0168771	0.00461223	0.0298071	0.00853112	0.0111527	0.00019417	0.00405606	0.0131472	0.0340317	0.0402015	0.0296852	0.0173703	0.0121641	0.0231506	0.000870448	0.0225871	0.0315849	0.0377057	0.0221241	0.0164704	0.00139199	0.00862789	0.0597757	0.0693712	0.00070226	0.018165	0.00525728	0.00550799	0.00482979	0.00806079	0.00622014	0.0270733	0.00233416	0.0426112	0.018387	0.0108417	0.00872159	0.00640275	0.012134	0.584393	0.415607	0.5843932	2.511045
25560	-189.3788	-252.8042	63.42531	0.0155442	0.0131446	0.00558244	0.0154027	0.0558124	0.000113077	0.0188621	0.0126934	0.00976252	0.0248958	0.0058084	0.0121799	0.0462356	0.00425712	0.0078403	0.0227354	0.00225515	0.00505169	0.00943182	8.32963e-06	0.0583388	0.0469748	0.00865092	0.0161579	0.0815999	0.069503	0.0248337	0.00412627	0.0286262	0.0111107	0.000672199	0.00175812	0.0542736	0.0183274	0.0666881	0.0273974	0.00302732	0.00649929	0.0857999	0.0533461	0.00576231	0.0693816	0.0436334	0.00253319	0.0532733	0.00553009	0.00823522	0.0096324	0.103911	0.49342	2.02667	9.6236	103.816	3.356936	0.0135914	0.0114933	0.00488113	0.0134677	0.0488008	9.8871e-05	0.0164925	0.0110987	0.00853607	0.0217682	0.00507871	0.0106498	0.0404271	0.00372231	0.00685534	0.0198792	0.00197184	0.00441706	0.00824692	7.2832e-06	0.0510098	0.0410735	0.00756412	0.014128	0.0713486	0.0607715	0.0217139	0.00360789	0.0250299	0.00971492	0.000587752	0.00153725	0.0474554	0.016025	0.0583102	0.0239555	0.00264701	0.0056828	0.075021	0.0466444	0.0050384	0.0606654	0.0381518	0.00221495	0.0465807	0.00483536	0.00720065	0.593988	0.406012	0.5939884	1.143678
25596	-181.9494	-244.8458	62.89637	0.014218	0.0257516	0.0928796	0.0481111	0.202533	0.0921185	0.0283295	0.0985082	0.0754016	0.0579585	0.103424	0.0454012	0.0323461	0.0071601	0.0100795	0.0406329	0.0627037	0.00860451	0.188928	0.00344577	0.0165991	0.0245785	0.0101935	0.00150716	0.00969638	0.101214	0.0633003	0.0854545	0.0550878	0.0315207	0.0235865	0.140114	0.119226	0.037625	0.0453028	0.000167067	0.0105212	0.00222241	0.000652351	0.0159028	0.00986504	0.0386819	0.0380146	0.0597071	0.043379	0.0012483	0.021329	0.0383818	0.203927	0.608932	1.64222	4.90372	26.054	2.357329	0.00633255	0.0114695	0.0413675	0.0214281	0.0902056	0.0410285	0.0126176	0.0438744	0.033583	0.025814	0.0460638	0.0202211	0.0144066	0.00318902	0.0044893	0.0180974	0.0279275	0.00383235	0.0841463	0.00153471	0.00739304	0.010947	0.00454007	0.000671272	0.00431865	0.0450795	0.0281932	0.0380604	0.0245355	0.014039	0.0105051	0.0624052	0.0531018	0.0167577	0.0201774	7.44098e-05	0.00468602	0.000989833	0.00029055	0.00708293	0.00439377	0.0172284	0.0169313	0.0265928	0.0193205	0.000555977	0.00949969	0.576924	0.423076	0.5769241	2.245232
25632	-176.9094	-241.2669	64.35748	0.0452028	0.0564013	0.0765235	0.00529334	0.0960236	0.0179171	0.0125305	0.0486866	0.0353621	0.0101394	0.0413948	0.0305293	0.0415371	0.00527434	0.00423711	0.0167423	0.00867595	0.0815366	0.072557	0.00533019	0.00333239	0.0521809	0.0231282	0.0567269	0.0125696	0.0369488	0.00402807	0.000739122	0.0381016	0.0152294	0.0182818	0.00298215	0.00771552	0.0206859	0.0231302	0.0107377	0.0137657	0.00181311	0.00410894	0.0147408	0.139243	0.0138622	0.0479628	0.0380037	0.026087	0.00129411	0.0151536	0.0495692	0.231021	0.633098	1.57953	4.32861	20.1738	2.172378	0.0333736	0.0416415	0.0564979	0.00390811	0.070895	0.0132284	0.00925136	0.0359457	0.0261081	0.00748601	0.0305621	0.0225401	0.0306672	0.00389409	0.00312829	0.012361	0.00640552	0.0601991	0.0535694	0.00393532	0.00246033	0.0385256	0.0170757	0.0418819	0.00928023	0.0272796	0.00297396	0.000545699	0.0281307	0.011244	0.0134976	0.00220175	0.00569643	0.0152726	0.0170772	0.00792771	0.0101633	0.00133864	0.00303367	0.0108833	0.102804	0.0102346	0.0354113	0.0280584	0.0192602	0.000955449	0.011188	0.463718	0.536282	0.4637177	1.354448
25668	-185.7837	-248.8242	63.04058	0.0171132	0.0168737	0.0151649	0.0178332	0.0228717	0.0885405	0.0350009	0.182042	0.0614121	0.00904553	0.0282471	0.0239665	0.0523843	0.00914951	0.00238455	0.0424598	0.00214734	0.0140222	0.140633	0.0799653	0.0127482	0.0935232	0.00239789	0.0228202	0.152798	0.028418	0.0353543	0.000550609	0.0542275	0.0320079	0.0028011	0.0226359	0.0218955	0.0549919	0.0189444	0.0152361	0.028439	0.0466228	0.00950485	0.0293532	0.00537252	0.00561003	0.0659991	0.0157684	0.010682	0.00296844	0.0304714	0.0147509	0.127917	0.526475	1.89942	7.81758	67.7926	3.048786	0.0101658	0.0100236	0.00900848	0.0105936	0.0135866	0.0525963	0.0207918	0.10814	0.036481	0.00537337	0.0167798	0.014237	0.0311181	0.00543514	0.00141651	0.0252226	0.0012756	0.00832967	0.0835409	0.0475022	0.00757292	0.0555562	0.00142443	0.013556	0.0907676	0.0168813	0.0210017	0.000327081	0.0322131	0.0190138	0.00166396	0.0134465	0.0130067	0.0326671	0.0112536	0.00905081	0.0168938	0.0276956	0.00564622	0.0174369	0.00319147	0.00333256	0.0392058	0.00936698	0.0063455	0.00176336	0.0181011	0.312962	0.687038	0.3129617	1.6834
25704	-186.6996	-247.3548	60.65529	0.112489	0.0503539	0.148563	0.058334	0.136731	0.0939106	0.00962944	0.0628437	0.138461	0.00782482	0.28846	0.0891849	0.108025	0.0183312	0.0298218	0.0254312	0.0351525	0.0361267	0.00402578	0.0366694	0.0193278	0.0656529	0.0205758	0.213608	0.0389411	0.109526	0.588106	0.0806431	0.0380924	0.00598919	0.0677327	0.0217625	0.0159216	0.0837863	0.0395912	0.0214649	0.08763	0.0135845	0.00397282	0.0205363	0.0783761	0.0345989	0.00473816	0.115589	0.0603438	0.0113789	0.0595372	0.024415	0.163552	0.568428	1.75924	6.11426	40.9584	2.684434	0.0329748	0.0147606	0.0435492	0.0170998	0.0400808	0.0275287	0.00282275	0.0184218	0.0405881	0.00229374	0.0845582	0.0261434	0.031666	0.00537356	0.00874187	0.00745482	0.0103045	0.0105901	0.00118011	0.0107492	0.00566569	0.0192453	0.00603153	0.0626163	0.0114151	0.0321062	0.172396	0.0236395	0.0111663	0.00175565	0.019855	0.00637939	0.00466721	0.0245609	0.0116056	0.00629216	0.0256876	0.00398213	0.00116458	0.00601994	0.0229749	0.0101422	0.00138893	0.0338833	0.017689	0.00333558	0.0174525	0.969227	0.0307727	0.9692273	3.411375
25740	-187.7681	-251.5254	63.75731	0.0123849	0.00940468	0.0058213	0.00588842	0.00461442	0.0124002	0.00174021	0.00278089	0.00604041	0.000702186	0.000264404	0.0116372	0.0249118	0.00936941	0.00104074	0.00863357	0.00898743	0.018672	0.00178836	0.00339719	0.00824594	0.0138477	0.00150147	0.00364207	0.00108173	0.0066182	0.0207328	0.00656943	0.00676494	0.00505243	0.00255764	0.00489949	0.00206843	0.0147885	0.00121156	0.00947591	0.00662947	0.0113812	0.00440999	0.00825073	0.00510536	0.0048168	0.0117738	0.00153017	0.00148245	0.00970874	0.00781014	0.00892774	0.100132	0.487749	2.05023	9.98685	112.01	3.411867	0.0372548	0.0282902	0.017511	0.0177129	0.0138806	0.0373008	0.00523471	0.00836516	0.0181701	0.00211224	0.000795351	0.0350058	0.074937	0.0281841	0.00313063	0.0259706	0.027035	0.056167	0.00537954	0.0102191	0.0248045	0.0416553	0.00451656	0.0109557	0.00325395	0.0199082	0.062366	0.0197614	0.0203496	0.0151982	0.00769362	0.0147381	0.00622202	0.0444852	0.00364449	0.0285044	0.0199421	0.0342356	0.0132657	0.024819	0.0153574	0.0144894	0.0354166	0.00460289	0.00445936	0.0292048	0.0234936	0.767673	0.232327	0.7676726	0.3324366
25776	-181.4061	-245.3519	63.94579	0.0606569	0.0218285	0.0108596	0.070152	0.0596908	0.0918935	0.0760059	0.0134201	0.0459431	0.00640731	0.0217389	0.0213929	0.0869334	0.0214349	0.00873192	0.0143778	0.00344675	0.10433	0.0302283	0.0867289	0.0117166	0.0383344	0.0130729	0.0025324	0.024286	0.0326853	0.0179073	0.0883096	0.0260534	0.010584	0.091018	0.0243852	0.0097436	0.0763071	0.026132	0.00672398	0.0226442	0.00709501	0.0279126	0.0130255	0.0103418	0.0554073	0.0298298	0.028218	0.00609207	0.105441	0.0742931	0.0572089	0.247749	0.647057	1.54546	4.03634	17.4798	2.068733	0.0349347	0.0125719	0.00625448	0.0404033	0.0343783	0.0529251	0.0437748	0.00772915	0.0264605	0.00369022	0.0125203	0.012321	0.0500684	0.0123452	0.00502906	0.00828076	0.00198512	0.0600878	0.0174097	0.0499506	0.00674808	0.0220783	0.00752919	0.00145851	0.0139873	0.0188247	0.0103135	0.050861	0.0150052	0.00609576	0.0524208	0.0140444	0.00561172	0.0439483	0.0150504	0.00387261	0.0130417	0.0040863	0.016076	0.0075019	0.00595625	0.0319113	0.0171802	0.0162519	0.00350866	0.0607277	0.0427883	0.302613	0.697387	0.3026129	1.736294
25812	-181.5327	-244.1389	62.60622	0.10778	0.0099964	0.048027	0.0378663	0.0691706	0.434082	0.0974672	0.0308812	0.104963	0.103659	0.0774357	0.0240329	0.0635774	0.0225604	0.0222749	0.0165993	0.00312892	0.0339529	0.0482042	0.260033	0.10043	0.0923718	0.017912	0.0305815	0.00125163	0.15978	0.119587	0.125036	0.0210394	0.00122784	0.0038582	0.043822	0.0291271	0.0359083	0.0189547	0.00255158	0.020247	0.000137406	0.0123743	0.0898266	0.0977746	0.180262	0.0477393	0.0664345	0.0123055	0.0496796	0.0566218	0.156725	0.405011	0.754287	1.32576	2.46907	6.38062	1.340038	0.0353083	0.00327479	0.0157335	0.0124049	0.02266	0.142204	0.0319299	0.0101166	0.0343856	0.0339584	0.0253677	0.00787309	0.0208278	0.00739071	0.0072972	0.00543787	0.00102503	0.0111229	0.0157915	0.0851858	0.0329007	0.0302607	0.00586791	0.0100184	0.000410031	0.0523433	0.0391765	0.0409613	0.00689242	0.000402237	0.00126393	0.0143559	0.00954194	0.0117634	0.0062095	0.000835887	0.00663284	4.50137e-05	0.00405376	0.0294269	0.0320306	0.0590533	0.0156392	0.0217637	0.00403123	0.0162749	0.0185491	0.986113	0.0138872	0.9861128	3.052534
25848	-184.596	-247.7946	63.19866	0.0278385	0.00916954	0.0448789	0.00139684	0.0841331	0.0424329	0.00972799	0.0207952	0.0150191	0.018745	0.0251074	0.0340679	0.0784102	0.00615066	0.0468227	0.0422011	0.00648258	0.0202741	0.00466374	0.0743934	0.0152422	0.0902103	0.0154542	0.00141623	0.0245601	0.0010757	0.0115158	0.00950764	0.0106157	0.00630498	0.00202928	0.0105625	0.00570726	0.0245285	0.0562556	0.00372566	0.0154596	0.000537438	0.00398913	0.0368252	0.00200259	0.00104877	0.0460138	0.0365287	0.0573652	0.00549168	0.0103736	0.00675725	0.0874124	0.467509	2.13899	11.44	147.989	3.613276	0.0249212	0.00820865	0.040176	0.00125046	0.0753167	0.0379863	0.00870858	0.018616	0.0134453	0.0167807	0.0224764	0.0304979	0.0701935	0.00550613	0.0419161	0.0377788	0.00580326	0.0181496	0.00417502	0.0665976	0.0136449	0.080757	0.0138347	0.00126782	0.0219864	0.000962977	0.010309	0.00851132	0.00950327	0.00564427	0.00181663	0.00945568	0.00510919	0.0219581	0.0503605	0.00333524	0.0138396	0.000481119	0.0035711	0.0329662	0.00179274	0.000938868	0.0411919	0.0327008	0.0513538	0.0049162	0.00928652	0.935575	0.064425	0.935575	1.117058
